"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"16787","Fredy Ignacio Amorín","24","0","Iberia","ES","2389","14","0","1","0","0","5","3","1","11","0","13","307452"
"16788","Brad Ellis","24","0","UK and I","GB","1338","14","0","1","0","0","5","4","1","12","0","11","428265"
"16789","Joaquin Moreno Vidal","24","0","Iberia","ES","1333","14","0","1","0","0","6","5","1","7","0","18","389021"
"16790","Andrea Fortunato2","24","0","Italy","IT","1564","14","0","1","0","0","7","5","1","9","0","10","492300"
"16791","Jof Cox","24","0","UK and I","GB","1663","14","0","1","0","0","8","4","1","20","0","8","171959"
"16792","Rhett Tucker","24","0","Florida","US","1612","14","0","1","0","0","9","5","1","7","0","6","131017"
"16793","Matthew Beatty3","24","0","Pennsylvania","US","1351","14","0","1","0","0","9","5","1","9","0","11","518471"
"16794","Alfonso Buitrón","24","0","Iberia","ES","1490","14","0","1","0","0","10","7","1","7","0","18","316965"
"16795","Simon Benus","24","0","International Club","US","840","14","0","4","0","0","10","7","1","36","0","13","578819"
"16796","Diego Krug","24","0","Brazil","BR","1581","14","0","1","0","0","12","5","1","9","0","16","137605"
"16797","Patrick Schneider9","24","0","DE-AT-CH","DE","642","14","0","3","0","0","32","10","1","22","0","14","576172"
"16798","Fran Gutierrez","24","0","Iberia","ES","1943","15","0","1","0","0","3","4","1","14","0","13","513129"
"16799","Rob Rodriguez Jr","24","0","New York","US","1813","15","0","1","0","0","4","4","1","10","0","14","72249"
"16800","Jose Angel Garrido Moreno","24","0","Iberia","ES","1374","15","0","1","0","0","5","5","1","3","0","19","416023"
"16801","Bart Kee","24","0","Benelux","NL","2178","15","0","1","0","0","5","3","1","10","0","17","450382"
"16802","Cooper Dunn","24","0","Australia/NZ","AU","927","15","0","3","0","0","5","5","2","38","0","15","459757"
"16803","Jacob Fowler","24","0","UK and I","GB","1782","15","0","1","0","0","5","4","1","4","0","18","513057"
"16804","Sean Campbell3","24","0","Mid-South","US","1826","15","0","1","0","0","6","3","1","14","0","18","371721"
"16805","Bill Sirinek","24","0","Georgia","US","1040","15","0","5","0","0","8","9","2","50","0","10","525887"
"16806","Russell Bassett","24","0","California Club","US","1273","15","0","2","0","0","9","5","2","14","0","14","467059"
"16807","Santy Garcia","24","0","Iberia","ES","992","15","0","2","0","0","9","5","2","27","0","13","570089"
"16808","Luke Crebbin","24","0","Australia/NZ","AU","382","15","0","6","2","0","14","10","3","15","1","11","209672"
"16809","Norbert HaQ Waszak","24","0","Central-Eastern Europe","PL","1681","15","0","1","0","0","14","3","1","11","0","11","414745"
"16810","Lilian Bastide","24","0","France","FR","1308","15","0","2","0","0","15","4","1","14","0","7","325380"
"16811","Jeff Miladin","24","0","California Club","US","1094","15","0","4","0","0","27","4","1","33","0","14","31312"
"16812","Carl Felver","24","0","Ohio","US","1455","15","0","4","0","0","33","4","2","27","0","13","467808"
"16813","Clement Lefebvre","24","0","France","FR","1393","16","0","3","0","0","1","3","1","38","0","18","87412"
"16814","Sebastian Penagos","24","0","Hispanoamérica","CO","2295","16","0","1","0","0","3","2","1","12","0","14","423017"
"16815","Shane Dunn","24","0","UK and I","GB","1864","16","0","1","0","0","4","3","1","5","0","8","47174"
"16816","Erik Jeffers","24","0","New York","US","1711","16","0","1","0","0","6","3","1","5","0","18","277683"
"16817","Todd Rizzo","24","0","California Club","US","1623","16","0","4","0","0","9","7","1","32","0","13","519366"
"16818","Elijah Trepper","24","0","Georgia","US","1133","16","0","2","0","0","10","7","2","19","0","11","451962"
"16819","Abdullah Almalki2","24","0","Asia","SA","1481","16","0","2","0","0","10","4","1","13","0","14","541155"
"16820","Maximiliano Marca","24","0","Hispanoamérica","AR","2056","16","0","1","0","0","11","2","1","14","0","16","294807"
"16821","Daniel Mihalik","24","0","Central-Eastern Europe","HU","2106","16","0","1","0","0","13","4","1","1","0","18","183362"
"16822","Joel Portele","24","0","New England","US","2330","16","0","1","0","0","16","2","1","13","0","18","262953"
"16823","R?dvan Kurtcephe","24","0","International Club","TR","1513","16","0","2","0","0","17","4","1","24","0","4","535181"
"16824","Dario Alemanni","24","0","Italy","IT","936","16","0","2","0","0","18","5","1","21","0","15","409137"
"16825","Tim Groeber","24","0","DE-AT-CH","DE","1158","16","0","2","0","0","20","6","2","14","0","10","594597"
"16826","Lucas Granja","24","0","Hispanoamérica","AR","3093","17","0","1","0","0","4","2","1","3","0","15","527533"
"16827","Eldar Kadri?","24","0","Central-Eastern Europe","BA","2269","17","0","1","0","0","4","2","1","11","0","8","566005"
"16828","Strippoli Franck","24","0","France","FR","2774","17","0","1","0","0","5","2","1","1","0","14","194881"
"16829","Jack Thompson5","24","0","UK and I","GB","3618","17","0","1","0","0","5","1","1","4","0","9","395648"
"16830","Christopher Bailey","24","0","Carolina","US","2792","17","0","1","0","0","6","2","1","14","0","18","57402"
"16831","Dawid Masa","24","0","Central-Eastern Europe","DE","3816","17","0","1","0","0","7","2","1","2","0","18","426015"
"16832","Nick Dawson","24","0","UK and I","GB","1595","17","0","2","0","0","8","3","2","11","0","13","377717"
"16833","Dino Sassone Torcello","24","0","Hispanoamérica","AR","3862","17","0","1","0","0","8","2","1","12","0","5","489033"
"16834","Mathis Vicériat","24","0","France","FR","2250","17","0","1","0","0","12","2","1","14","0","18","436994"
"16835","Mandus Jonsson","24","0","Scandinavia","SE","1280","17","0","3","0","0","12","5","2","32","0","12","562921"
"16836","Evan Kinney","24","0","Great Plains","US","1337","17","0","2","0","0","13","5","1","14","0","16","152948"
"16837","Andrew Crain","24","0","Mid-South","US","1313","17","0","2","0","0","13","5","2","13","0","14","421204"
"16838","Simon Corbeil","24","0","Canada","CA","1439","17","0","4","0","0","35","3","3","17","0","12","514246"
"16839","Kieran Chadwick","24","0","UK and I","GB","3089","18","0","1","0","0","6","2","1","4","0","12","153272"
"16840","William Cabrera","24","0","Iberia","ES","2552","18","0","2","0","0","9","2","1","9","0","4","334577"
"16841","Benjamin Harris3","24","0","Northwest","US","1632","18","0","2","0","0","10","3","2","22","0","18","496527"
"16842","Pascal Tigelaar2","24","0","Benelux","NL","2471","18","0","3","0","0","15","2","1","24","0","10","505214"
"16843","Jake Henry","23","0","Illinois","US","673","13","0","20","0","0","31","10","1","169","0","18","148466"
"16844","Sam Walton3","23","0","Atlantic","US","507","5","1","1","0","0","4","9","1","11","0","12","314269"
"16845","Troy Rittner","23","0","Ohio","US","908","8","0","1","0","0","7","9","1","11","0","9","439140"
"16846","Rob Toles","23","0","Ohio","US","488","9","0","1","0","0","0","10","1","11","0","17","163844"
"16847","Adam Peter Kalasz","23","0","Central-Eastern Europe","HU","550","9","0","1","0","0","3","10","1","9","0","2","141443"
"16848","Tofol Iborra","23","0","Iberia","ES","610","9","0","1","0","0","4","9","1","11","0","16","430786"
"16849","Eric Young3","23","0","Mid-South","US","786","9","0","1","0","0","8","8","1","11","0","10","405048"
"16850","Arran Hutton2","23","0","Australia/NZ","NZ","819","10","0","1","0","0","4","8","1","12","0","12","516651"
"16851","Kyle A Noel","23","0","Carolina","US","894","10","0","1","0","0","7","8","1","12","0","3","540100"
"16852","Ronald Pate","23","0","California Club","US","595","10","0","2","0","0","7","10","1","46","0","16","607413"
"16853","Corey Golde11","23","0","New York","US","1000","10","0","1","0","0","8","6","1","14","0","7","334213"
"16854","Timothy Trahan","23","0","Texas","US","716","10","0","1","0","0","8","9","1","11","0","12","530856"
"16855","Chris Thierwächter","23","0","DE-AT-CH","CH","742","10","0","1","0","0","12","8","1","9","0","13","441585"
"16856","Chris Carlile","23","0","West","US","609","11","0","2","0","0","2","9","1","21","0","15","293363"
"16857","Harley Hays","23","0","West","US","1108","11","0","1","0","0","5","6","1","21","0","12","72213"
"16858","Heirich Schultz","23","0","Central-Eastern Europe","RU","958","11","0","2","0","0","7","7","1","15","0","8","471730"
"16859","Juan Luis Herrera","23","0","International Club","GT","1351","11","0","1","0","0","8","9","1","14","0","7","78931"
"16860","Dan Ocaranza","23","0","Hispanoamérica","CL","785","11","0","3","0","0","11","7","1","36","0","8","210978"
"16861","Leslie Roche","23","0","Australia/NZ","AU","1178","12","0","1","0","0","0","6","1","11","0","13","80781"
"16862","Andrew English3","23","0","UK and I","GB","1330","12","0","1","0","0","7","7","1","5","0","16","511751"
"16863","Hannu Soini","23","0","Australia/NZ","AU","1537","13","0","1","0","0","0","4","1","11","0","15","561082"
"16864","Topher Daniels","23","0","West","US","1186","13","0","1","0","0","1","6","1","12","0","10","376787"
"16865","Steven Mullan","23","0","UK and I","GB","1445","13","0","1","0","0","4","5","1","11","0","17","412624"
"16866","Chris Warner2","23","0","Great Plains","US","1256","13","0","1","0","0","4","7","1","10","0","8","469403"
"16867","Toon Van Mierlo","23","0","Benelux","NL","942","13","0","1","0","0","5","7","1","12","0","10","536399"
"16868","Nickolas Snead","23","0","Ohio","US","1533","13","0","1","0","0","5","4","1","10","0","11","562641"
"16869","Steve Festa","23","0","UK and I","GB","1567","13","0","1","0","0","7","6","1","10","0","9","43050"
"16870","Michael Schmitt","23","0","Australia/NZ","AU","1310","13","0","1","0","0","7","4","1","24","0","17","134929"
"16871","Udillo Bardelle","23","0","Italy","IT","1456","13","0","1","0","0","8","7","1","12","0","5","401084"
"16872","William Thrasher","23","0","Carolina","US","1298","13","0","1","0","0","8","7","1","24","0","8","567830"
"16873","Paul Nicholson2","23","0","UK and I","GB","1043","13","0","1","0","0","9","7","1","9","0","18","462185"
"16874","Jeremy Rubin","23","0","California Club","US","588","13","0","2","0","0","12","9","1","20","0","11","180737"
"16875","Wynand Kersop","23","0","Africa/South Africa","ZA","778","13","0","4","0","0","13","8","2","11","0","12","536468"
"16876","Stephan Chane Kive","23","0","France","RE","1284","14","0","1","0","0","0","6","1","12","0","18","587532"
"16877","Rob Stewart","23","0","Northwest","US","1253","14","0","1","0","0","1","5","1","12","0","16","23597"
"16878","Nicolas Dubearn","23","0","France","GP","2442","14","0","1","0","0","3","2","1","1","0","4","60742"
"16879","Ali Chami","23","0","New York","US","1355","14","0","1","0","0","4","4","1","13","0","18","82009"
"16880","Victor RoMa","23","0","Iberia","ES","1426","14","0","1","0","0","4","6","1","14","0","10","381067"
"16881","Kevin Heck","23","0","Benelux","BE","1691","14","0","1","0","0","4","4","1","3","0","4","611370"
"16882","Steve Szilagyi","23","0","Central-Eastern Europe","HU","1724","14","0","1","0","0","5","4","1","11","0","11","351293"
"16883","Kellen Mitchener","23","0","Indiana","US","1506","14","0","1","0","0","6","4","1","11","0","7","63651"
"16884","Joseph Dark","23","0","UK and I","GB","1254","14","0","1","0","0","6","5","1","7","0","16","506539"
"16885","Dalton Kelley","23","0","Mid-South","US","1305","14","0","1","0","0","8","5","1","10","0","15","282675"
"16886","Wayne Pawlovich","23","0","Canada","CA","1738","14","0","1","0","0","8","3","1","6","0","13","365944"
"16887","Daniel Davies","23","0","UK and I","GB","779","14","0","3","0","0","10","8","2","12","0","7","163962"
"16888","Jannes Night","23","0","Benelux","NL","451","14","0","3","0","0","10","8","3","24","0","14","527762"
"16889","David Thompson4","23","0","Atlantic","US","1363","14","0","1","0","0","14","4","1","10","0","16","48795"
"16890","Jose Velez","23","0","Northwest","US","1271","14","0","2","0","0","14","5","1","22","0","11","519883"
"16891","David Tamira","23","0","California Club","US","1658","14","0","2","0","0","17","4","1","4","0","9","562058"
"16892","Santeri Seppala","23","0","Finland","FI","1324","14","0","3","0","0","18","6","1","32","0","12","635204"
"16893","Austin Lockwood3","23","0","Great Plains","US","733","14","0","2","0","0","24","7","2","10","0","14","514099"
"16894","Thomas Davey","23","0","Australia/NZ","AU","755","14","0","5","0","0","37","6","1","38","0","10","413059"
"16895","M Taqi","23","0","Asia","MY","3814","15","0","1","0","0","2","2","1","10","0","14","569768"
"16896","Lino Palladino","23","0","Brazil","BR","1191","15","0","1","0","0","4","4","1","10","0","18","212036"
"16897","Florian Kneidl","23","0","Illinois","US","1379","15","0","1","0","0","6","3","1","1","0","9","355174"
"16898","Jacob McLeroy","23","0","Texas","US","1544","15","0","2","0","0","6","4","1","11","0","10","516745"
"16899","Jean Bartoli","23","0","France","FR","1406","15","0","2","0","0","9","5","1","13","0","7","403527"
"16900","Stefan Meyer2","23","0","DE-AT-CH","AT","1661","15","0","1","0","0","9","4","1","9","0","14","524959"
"16901","Michael Neves","23","0","Canada","CA","1345","15","0","2","0","0","9","5","1","24","0","11","579061"
"16902","Christopher Gargano","23","0","Illinois","US","1084","15","0","2","0","0","24","6","1","17","0","4","514796"
"16903","Robert Johnson34","23","0","Florida","US","597","15","0","2","0","0","25","8","2","17","0","17","570727"
"16904","Martin Toombs","23","0","UK and I","GB","687","16","0","2","0","0","2","6","2","21","0","15","217811"
"16905","Alain Bertschy","23","0","DE-AT-CH","CH","415","16","0","3","0","0","2","10","3","7","0","16","460373"
"16906","Bertrand Fourniret","23","0","France","FR","2900","16","0","1","0","0","4","2","1","12","0","18","195901"
"16907","Christophe Meunier2","23","0","France","FR","2357","16","0","1","0","0","4","2","1","9","0","5","297002"
"16908","Juan Ruiz C.","23","0","Iberia","ES","1949","16","0","1","0","0","4","3","1","14","0","15","349047"
"16909","Thomaz Cunha","23","0","Brazil","BR","1840","16","0","1","0","0","5","3","1","12","0","18","417534"
"16910","Per Grip Lindén","23","0","Scandinavia","SE","1904","16","0","1","0","0","6","3","1","12","0","17","424594"
"16911","Mark Greenhow","23","0","UK and I","GB","1781","16","0","1","0","0","7","3","1","9","0","18","349844"
"16912","Mattia Catania","23","0","Italy","IT","2343","16","0","1","0","0","7","3","1","13","0","14","438599"
"16913","Glenn Harrison","23","0","UK and I","GB","2056","16","0","1","0","0","7","6","1","2","0","17","605634"
"16914","Sam Dunstall","23","0","Australia/NZ","NZ","2506","16","0","1","0","0","9","2","1","6","0","14","238789"
"16915","Dan Patrick3","23","0","Australia/NZ","NZ","1667","16","0","2","0","0","9","4","1","8","0","16","488099"
"16916","Dylan Terlinde","23","0","Carolina","US","1603","16","0","2","0","0","10","3","1","9","0","17","59948"
"16917","Zach Miles","23","0","Mid-South","US","1837","16","0","1","0","0","11","3","1","10","0","11","276796"
"16918","Cory Maxim","23","0","Florida","US","2229","16","0","1","0","0","12","3","1","7","0","4","509861"
"16919","Nicholas A Jones","23","0","UK and I","GB","614","16","0","2","0","0","20","7","2","9","0","16","513542"
"16920","Chris Wall","23","0","Australia/NZ","NZ","1857","17","0","1","0","0","0","3","1","10","0","20","491659"
"16921","Lars Rothfischer","23","0","DE-AT-CH","DE","3886","17","0","1","0","0","2","1","1","10","0","13","318997"
"16922","Miguel Conde","23","0","Iberia","PT","1207","17","0","2","0","0","4","5","2","12","0","17","560636"
"16923","Hans Paffrath","23","0","DE-AT-CH","DE","1478","17","0","2","0","0","4","4","2","11","0","15","594580"
"16924","Daniel Langehegermann","23","0","DE-AT-CH","DE","2321","17","0","1","0","0","6","2","1","12","0","13","88648"
"16925","Javier Pecinos","23","0","Iberia","ES","1409","17","0","2","0","0","7","5","2","19","0","8","564563"
"16926","Patrick Jarczynski","23","0","DE-AT-CH","DE","2582","17","0","1","0","0","8","2","1","12","0","19","145238"
"16927","Carl Whitehouse","23","0","UK and I","GB","1555","17","0","2","0","0","9","3","2","15","0","15","338217"
"16928","Paul Wenman","23","0","Australia/NZ","AU","1042","17","0","2","0","0","10","6","2","8","0","12","19982"
